"","Type","variable","value"
"53019","Fit","Upload",11322656.7138628
"53020","Fit","Upload",12160263.2328356
"53021","Fit","Upload",6810364.11451732
"53022","Fit","Upload",5899286.53776112
"53023","Fit","Upload",6325269.3226109
"53024","Fit","Upload",13637305.9206892
"53025","Fit","Upload",238120.540659998
"53026","Fit","Upload",12290658.6479387
"53027","Fit","Upload",23366852.3580927
"53028","Fit","Upload",10490636.3455288
"53029","Fit","Upload",9033475.38198412
"53030","Fit","Upload",11412111.9512066
"53031","Fit","Upload",14923226.0167785
"53032","Fit","Upload",11134639.3564017
"53033","Fit","Upload",10541893.2702909
"53034","Fit","Upload",9461014.17398893
"53035","Fit","Upload",7305216.31805928
"53036","Fit","Upload",10522805.3308299
"53037","Fit","Upload",13074021.0581838
"53038","Fit","Upload",7511432.70353158
"53039","Fit","Upload",442088.463020352
"53040","Fit","Upload",16281997.0476705
"53041","Fit","Upload",13883135.108954
"53042","Fit","Upload",5791846.05781655
"53043","Fit","Upload",872910.164305562
"53044","Fit","Upload",13209391.2609158
"53045","Fit","Upload",7062675.84657296
"53046","Fit","Upload",10077251.3030939
"53047","Fit","Upload",10629622.4552631
"53048","Fit","Upload",11552287.7768853
"53049","Fit","Upload",10895214.7178616
"53050","Fit","Upload",8682746.86015478
"53051","Fit","Upload",9256366.99844803
"53052","Fit","Upload",12839815.1645861
"53053","Fit","Upload",12126565.1360836
"53054","Fit","Upload",22808891.8638708
"53055","Fit","Upload",23370832.5383921
"53056","Fit","Upload",12128809.4011125
"53057","Fit","Upload",12942025.336556
"53058","Fit","Upload",10000032.1794486
"53059","Fit","Upload",804036.052634421
"53060","Fit","Upload",15416882.000376
"53061","Fit","Upload",17278751.2341918
"53062","Fit","Upload",320282.212436575
"53063","Fit","Upload",12768280.0076964
"53064","Fit","Upload",9492226.52245413
"53065","Fit","Upload",7957313.0317617
"53066","Fit","Upload",9068952.4889901
"53067","Fit","Upload",8290885.5335032
"53068","Fit","Upload",6498012.32180464
"53069","Fit","Upload",7298588.97037746
"53070","Fit","Upload",7009606.05883203
"53071","Fit","Upload",7653008.70215544
"53072","Fit","Upload",13554893.4089039
"53073","Fit","Upload",17132012.8258354
"53074","Fit","Upload",9359482.28449269
"53075","Fit","Upload",9045167.18020653
"53076","Fit","Upload",7145477.95093979
"53077","Fit","Upload",9783354.12248979
"53078","Fit","Upload",310246.500580367
"53079","Fit","Upload",10866418.0602092
"53080","Fit","Upload",12905857.5864546
"53081","Fit","Upload",7695482.87871192
"53082","Fit","Upload",6619393.28774224
"53083","Fit","Upload",10062606.5209179
"53084","Fit","Upload",6704827.24244918
"53085","Fit","Upload",11348318.0686629
"53086","Fit","Upload",6477254.20542295
"53087","Fit","Upload",17431186.06787
"53088","Fit","Upload",5461909.92315139
"53089","Fit","Upload",629158.855906323
"53090","Fit","Upload",17559383.5534173
"53091","Fit","Upload",10032835.9744592
"53092","Fit","Upload",7157312.14137561
"53093","Fit","Upload",14579314.7999813
"53094","Fit","Upload",10540988.8785791
"53095","Fit","Upload",10306056.888375
"53096","Fit","Upload",9817515.91217745
"53097","Fit","Upload",22339847.3712808
"53098","Fit","Upload",10311944.0675078
"53099","Fit","Upload",11978748.4682841
"53100","Fit","Upload",5164422.41526454
"53101","Fit","Upload",12483547.9025983
"53102","Fit","Upload",5880444.79528132
"53103","Fit","Upload",22461233.9067968
"53104","Fit","Upload",8875475.33716007
"53105","Fit","Upload",5847485.99528573
"53106","Fit","Upload",8210145.17309063
"53107","Fit","Upload",11690958.8638804
"53108","Fit","Upload",8032987.06345869
"53109","Fit","Upload",6765577.45117012
"53110","Fit","Upload",5466890.5616821
"53111","Fit","Upload",12066257.331759
"53112","Fit","Upload",17215932.8764009
"53113","Fit","Upload",8086245.78422009
"53114","Fit","Upload",6317381.70868284
"53115","Fit","Upload",10562599.6274228
"53116","Fit","Upload",10069008.6017305
"53117","Fit","Upload",14929508.767871
"53118","Fit","Upload",9686206.65916067
"53119","Fit","Upload",1285618.73061834
"53120","Fit","Upload",9678711.30817101
"53121","Fit","Upload",202053.531290653
"53122","Fit","Upload",4017791.35802352
"53123","Fit","Upload",4854141.65281198
"53124","Fit","Upload",5311805.88679188
"53125","Fit","Upload",16987074.5021452
"53126","Fit","Upload",11458417.9836986
"53127","Fit","Upload",9463584.3679456
"53128","Fit","Upload",10773021.1790226
"53129","Fit","Upload",10703651.183127
"53130","Fit","Upload",5901886.67183298
"53131","Fit","Upload",10731299.6509052
"53132","Fit","Upload",9792828.4342942
"53133","Fit","Upload",10932592.6045114
"53134","Fit","Upload",13670230.9232315
"53135","Fit","Upload",838496.666390445
"53136","Fit","Upload",15545843.9194024
"53137","Fit","Upload",5239119.05891965
"53138","Fit","Upload",13837336.6369536
"53139","Fit","Upload",5698491.92316442
"53140","Fit","Upload",454980.053833793
"53141","Fit","Upload",8845705.07666706
"53142","Fit","Upload",6637988.60528041
"53143","Fit","Upload",4789274.34985188
"53144","Fit","Upload",7649954.36235275
"53145","Fit","Upload",337964.984543852
"53146","Fit","Upload",11267232.6039739
"53147","Fit","Upload",749803.394026799
"53148","Fit","Upload",6300721.14134233
"53149","Fit","Upload",9188028.29870168
"53150","Fit","Upload",1603380.51573237
"53151","Fit","Upload",12954509.3677913
"53152","Fit","Upload",16414495.0630657
"53153","Fit","Upload",9984878.42093613
"53154","Fit","Upload",16016743.034332
"53155","Fit","Upload",6445315.48378469
"53156","Fit","Upload",1197552.17860963
"53157","Fit","Upload",13562677.2856926
"53158","Fit","Upload",364989.214107902
"53159","Fit","Upload",13942715.3670285
"53160","Fit","Upload",11991582.8577794
"53161","Fit","Upload",8734210.96417043
"53162","Fit","Upload",12505200.9985936
"53163","Fit","Upload",677645.869618122
"53164","Fit","Upload",5080786.43876712
"53165","Fit","Upload",11933609.4451314
"53166","Fit","Upload",10689184.9162501
"53167","Fit","Upload",11282797.4244305
"53168","Fit","Upload",8640280.21506498
"53169","Fit","Upload",14339891.5034605
"53170","Fit","Upload",10043675.4059094
"53171","Fit","Upload",8183998.75227348
"53172","Fit","Upload",11082103.2725158
"53173","Fit","Upload",9746556.40847496
"53174","Fit","Upload",12126516.1236513
"53175","Fit","Upload",11750136.7570808
"53176","Fit","Upload",7455054.25553254
"53177","Fit","Upload",8130488.45101621
"53178","Fit","Upload",12966264.2309863
"53179","Fit","Upload",9932381.27972514
"53180","Fit","Upload",471527.802839881
"53181","Fit","Upload",6287213.13264132
"53182","Fit","Upload",9221940.33447325
"53183","Fit","Upload",5559469.98156751
"53184","Fit","Upload",18292583.0526734
"53185","Fit","Upload",6229992.67379693
"53186","Fit","Upload",10574569.2019296
"53187","Fit","Upload",1234060.35010699
"53188","Fit","Upload",7753312.35855677
"53189","Fit","Upload",14451107.8671128
"53190","Fit","Upload",12934144.4012111
"53191","Fit","Upload",7706970.80298358
"53192","Fit","Upload",11069690.5208379
"53193","Fit","Upload",425325.256090461
"53194","Fit","Upload",9063498.22656868
"53195","Fit","Upload",8348601.84712281
"53196","Fit","Upload",5743057.99601374
"53197","Fit","Upload",21263245.7176724
"53198","Fit","Upload",7751464.14581659
"53199","Fit","Upload",8455359.54084875
"53200","Fit","Upload",8300317.59476067
"53201","Fit","Upload",4652932.97378824
"53202","Fit","Upload",5796270.01553299
"53203","Fit","Upload",19260302.8205834
"53204","Fit","Upload",13689832.6287019
"53205","Fit","Upload",10015982.0430474
"53206","Fit","Upload",11164215.2185543
"53207","Fit","Upload",8536354.16220681
"53208","Fit","Upload",12473768.1755899
"53209","Fit","Upload",17034932.2463219
"53210","Fit","Upload",370653.419509537
"53211","Fit","Upload",11235286.2166356
"53212","Fit","Upload",14469483.2340138
"53213","Fit","Upload",4973199.34508174
"53214","Fit","Upload",7717867.67919245
"53215","Fit","Upload",4722123.37264657
"53216","Fit","Upload",8043364.86688021
"53217","Fit","Upload",12550972.7763044
"53218","Fit","Upload",13327026.7840435
"53219","Fit","Upload",5700805.47223534
"53220","Fit","Upload",8620559.77371065
"53221","Fit","Upload",17050048.8192227
"53222","Fit","Upload",9748665.16790538
"53223","Fit","Upload",17204001.5796055
"53224","Fit","Upload",10915923.0500945
"53225","Fit","Upload",14307879.9616269
"53226","Fit","Upload",11861397.8511766
"53227","Fit","Upload",11241844.1092636
"53228","Fit","Upload",14561713.9559829
"53229","Fit","Upload",15096751.5386065
"53230","Fit","Upload",15745989.7011777
"53231","Fit","Upload",9101057.96392993
"53232","Fit","Upload",6288080.24237492
"53233","Fit","Upload",7377816.08148095
"53234","Fit","Upload",229540.601760753
"53235","Fit","Upload",7201618.0967021
"53236","Fit","Upload",5702143.49135946
"53237","Fit","Upload",9618868.94033706
"53238","Fit","Upload",9099530.86763906
"53239","Fit","Upload",13156898.579367
"53240","Fit","Upload",10804714.4714856
"53241","Fit","Upload",11711517.1498509
"53242","Fit","Upload",10765399.9654751
"53243","Fit","Upload",7781949.29415952
"53244","Fit","Upload",340307.94326592
"53245","Fit","Upload",11588329.04801
"53246","Fit","Upload",22858736.7199725
"53247","Fit","Upload",13189365.0491555
"53248","Fit","Upload",12552136.070552
"53249","Fit","Upload",363941.236307887
"53250","Fit","Upload",7375224.44867327
"53251","Fit","Upload",12904418.2025119
"53252","Fit","Upload",8173354.22212323
"53253","Fit","Upload",7634966.97032806
"53254","Fit","Upload",10499729.2654732
"53255","Fit","Upload",780430.012396286
"53256","Fit","Upload",10782604.1384995
"53257","Fit","Upload",10553806.0591072
"53258","Fit","Upload",1087083.58678591
"53259","Fit","Upload",6913504.16491051
"53260","Fit","Upload",4682010.26336276
"53261","Fit","Upload",16889565.2286283
"53262","Fit","Upload",9978790.74875977
"53263","Fit","Upload",12193456.2928607
"53264","Fit","Upload",14900623.0797201
"53265","Fit","Upload",12790203.5495114
"53266","Fit","Upload",4990076.99338268
"53267","Fit","Upload",8922083.80208165
"53268","Fit","Upload",20552862.8860391
"53269","Fit","Upload",1656060.01210228
"53270","Fit","Upload",19916506.4998755
"53271","Fit","Upload",14369743.0156639
"53272","Fit","Upload",4580785.10817445
"53273","Fit","Upload",12071226.9107231
"53274","Fit","Upload",6738193.73884846
"53275","Fit","Upload",12324677.8051471
"53276","Fit","Upload",9828641.14695222
"53277","Fit","Upload",11511722.8793306
"53278","Fit","Upload",11022078.6297198
"53279","Fit","Upload",873655.270183601
"53280","Fit","Upload",8591944.59391026
"53281","Fit","Upload",9902131.63574781
"53282","Fit","Upload",8234145.38592228
"53283","Fit","Upload",10142835.1789072
"53284","Fit","Upload",9820074.13053663
"53285","Fit","Upload",6230199.96417365
"53286","Fit","Upload",14103179.8551789
"53287","Fit","Upload",4445586.37706084
"53288","Fit","Upload",7385445.6043312
"53289","Fit","Upload",6851552.24065962
"53290","Fit","Upload",8985134.27177178
"53291","Fit","Upload",5417276.61847067
"53292","Fit","Upload",12824071.6619197
"53293","Fit","Upload",11713025.6680034
"53294","Fit","Upload",13197838.7440297
"53295","Fit","Upload",8795884.31468386
"53296","Fit","Upload",8942218.78663194
"53297","Fit","Upload",768584.723931213
"53298","Fit","Upload",6239271.57399399
"53299","Fit","Upload",1185674.84704495
"53300","Fit","Upload",4669421.36453275
"53301","Fit","Upload",14755433.1049653
"53302","Fit","Upload",11501016.0105664
"53303","Fit","Upload",11908271.4528946
"53304","Fit","Upload",9365570.36663902
"53305","Fit","Upload",10475600.6848506
"53306","Fit","Upload",11636046.8879595
"53307","Fit","Upload",635882.804269166
"53308","Fit","Upload",10994593.9098013
"53309","Fit","Upload",12755700.0226997
"53310","Fit","Upload",6589864.26075825
"53311","Measurement","Download",7443256.26173008
"53312","Measurement","Download",8467036.46722319
"53313","Measurement","Download",5855566.56364924
"53314","Measurement","Download",8871389.83053364
"53315","Measurement","Download",7787357.82148578
"53316","Measurement","Download",6375687.44878851
"53317","Measurement","Download",10590343.7424255
"53318","Measurement","Download",5990270.32134079
"53319","Measurement","Download",7286510.25924824
"53320","Measurement","Download",7844403.1662284
"53321","Measurement","Download",6710981.37734417
"53322","Measurement","Download",5043466.62659611
"53323","Measurement","Download",6955035.48887379
"53324","Measurement","Download",10456347.7326608
"53325","Measurement","Download",4669510.23997106
"53326","Measurement","Download",7569108.87288397
"53327","Measurement","Download",1250673.50294712
"53328","Measurement","Download",7224605.5027717
"53329","Measurement","Download",6576058.80666466
"53330","Measurement","Download",10212656.9685472
"53331","Measurement","Download",1308090.45198248
"53332","Measurement","Download",3453500.0799008
"53333","Measurement","Download",10576799.5584004
"53334","Measurement","Download",6260859.8699056
"53335","Measurement","Download",7210627.31790802
"53336","Measurement","Download",8706959.65850984
"53337","Measurement","Download",8309221.65748704
"53338","Measurement","Download",8538830.64951337
"53339","Measurement","Download",6247580.35583486
"53340","Measurement","Download",5850927.46277506
"53341","Measurement","Download",4262249.38108842
"53342","Measurement","Download",9149543.54933628
"53343","Measurement","Download",7093542.17250738
"53344","Measurement","Download",6351781.09103071
"53345","Measurement","Download",9472970.38528121
"53346","Measurement","Download",7023838.31433177
"53347","Measurement","Download",9479625.69907109
"53348","Measurement","Download",5828025.00498948
"53349","Measurement","Download",8019903.50342625
"53350","Measurement","Download",6750232.80206867
"53351","Measurement","Download",8061670.22889526
"53352","Measurement","Download",5904065.99798569
"53353","Measurement","Download",698698.836886099
"53354","Measurement","Download",9041643.25729669
"53355","Measurement","Download",8756234.20628926
"53356","Measurement","Download",5902515.72424565
"53357","Measurement","Download",2923292.82230211
"53358","Measurement","Download",5600908.64307373
"53359","Measurement","Download",5426376.291285
"53360","Measurement","Download",7720988.76696933
"53361","Measurement","Download",6800660.020585
"53362","Measurement","Download",9519414.55159916
"53363","Measurement","Download",1726500.94537155
"53364","Measurement","Download",3046816.41350307
"53365","Measurement","Download",10053643.1766582
"53366","Measurement","Download",6181831.86994255
"53367","Measurement","Download",6115046.98404394
"53368","Measurement","Download",4141520.57159254
"53369","Measurement","Download",1524363.66045373
"53370","Measurement","Download",8874177.12861713
"53371","Measurement","Download",8884101.82219172
"53372","Measurement","Download",7286442.50576004
"53373","Measurement","Download",7861592.76250262
"53374","Measurement","Download",7777007.73305694
"53375","Measurement","Download",6222239.41956939
"53376","Measurement","Download",5469237.74219619
"53377","Measurement","Download",7593212.22021006
"53378","Measurement","Download",8094491.44183652
"53379","Measurement","Download",1061047.87631562
"53380","Measurement","Download",6141203.36620261
"53381","Measurement","Download",6798298.33514209
"53382","Measurement","Download",6186220.58707428
"53383","Measurement","Download",6184289.25364764
"53384","Measurement","Download",10000571.049998
"53385","Measurement","Download",6821140.70019052
"53386","Measurement","Download",11270610.1411585
"53387","Measurement","Download",10783477.0610898
"53388","Measurement","Download",8922416.59637954
"53389","Measurement","Download",7433150.69635341
"53390","Measurement","Download",6668555.430517
"53391","Measurement","Download",7606017.98814434
"53392","Measurement","Download",8916214.2669607
"53393","Measurement","Download",4877847.50574674
"53394","Measurement","Download",7905840.97568874
"53395","Measurement","Download",8046667.26955778
"53396","Measurement","Download",8602642.60215451
"53397","Measurement","Download",5540686.75803129
"53398","Measurement","Download",9044536.95561494
"53399","Measurement","Download",7691240.0445372
"53400","Measurement","Download",10293938.8431203
"53401","Measurement","Download",7260176.23916861
"53402","Measurement","Download",10818691.480691
"53403","Measurement","Download",7223005.04601794
"53404","Measurement","Download",7839166.20013649
"53405","Measurement","Download",6462352.53645334
"53406","Measurement","Download",4654722.39160028
"53407","Measurement","Download",6219199.00887549
"53408","Measurement","Download",8918392.72532898
"53409","Measurement","Download",4690189.56646638
"53410","Measurement","Download",2981440.98786474
"53411","Measurement","Download",1832379.20261767
"53412","Measurement","Download",6204414.03996084
"53413","Measurement","Download",6575368.62552459
"53414","Measurement","Download",9606926.76800833
"53415","Measurement","Download",1160825.93874394
"53416","Measurement","Download",3051848.48638338
"53417","Measurement","Download",9186247.17856477
"53418","Measurement","Download",6722688.23840681
