"","type","variable","image.size"
"8911","Fit","size",4373946.33216738
"8912","Fit","size",4830085.09762773
"8913","Fit","size",7352137.25874177
"8914","Fit","size",1286409.20979643
"8915","Fit","size",933071.252936909
"8916","Fit","size",3901882.89889197
"8917","Fit","size",2372699.1086133
"8918","Fit","size",853888.640457285
"8919","Fit","size",2338161.86978456
"8920","Fit","size",922629.470959199
"8921","Fit","size",4874172.03202353
"8922","Fit","size",1132288.13641828
"8923","Fit","size",5256098.66137879
"8924","Fit","size",812022.911323308
"8925","Fit","size",2759845.39446505
"8926","Fit","size",7605294.86624711
"8927","Fit","size",2860841.68514058
"8928","Fit","size",2814889.66486893
"8929","Fit","size",4654724.83628049
"8930","Fit","size",2942208.9020955
"8931","Fit","size",419544.761551398
"8932","Fit","size",4339663.56903666
"8933","Fit","size",1159082.3858835
"8934","Fit","size",4662497.17313982
"8935","Fit","size",3139282.96889607
"8936","Fit","size",4506338.97630108
"8937","Fit","size",5364455.50868778
"8938","Fit","size",2611565.90678827
"8939","Fit","size",3096405.84758901
"8940","Fit","size",1168901.70741479
"8941","Fit","size",3143365.82812423
"8942","Fit","size",4053125.43304604
"8943","Fit","size",6295458.38584505
"8944","Fit","size",2399032.58680638
"8945","Fit","size",1021529.97255662
"8946","Fit","size",1174793.92056294
"8947","Fit","size",513202.466694384
"8948","Fit","size",1469413.12025954
"8949","Fit","size",2839097.07679494
"8950","Fit","size",10114539.3977016
"8951","Fit","size",1041329.21223224
"8952","Fit","size",4760945.84891431
"8953","Fit","size",1816262.72661977
"8954","Fit","size",6821195.71496862
"8955","Fit","size",4487988.41927806
"8956","Fit","size",4178291.39503383
"8957","Fit","size",5244963.69799491
"8958","Fit","size",2843996.69834359
"8959","Fit","size",2973279.6081076
"8960","Fit","size",1452077.58763738
"8961","Fit","size",1281900.98731713
"8962","Fit","size",2972391.56017014
"8963","Fit","size",951497.350664553
"8964","Fit","size",8295070.29562922
"8965","Fit","size",3088274.3091248
"8966","Fit","size",1245796.79807052
"8967","Fit","size",2324750.45765865
"8968","Fit","size",4968722.80867935
"8969","Fit","size",1896499.71780649
"8970","Fit","size",4533653.9491093
"8971","Fit","size",3979459.54620903
"8972","Fit","size",4615375.92841873
"8973","Fit","size",4806316.62696587
"8974","Fit","size",1486855.81279708
"8975","Fit","size",3279131.89809972
"8976","Fit","size",1602781.54984124
"8977","Fit","size",3072993.01502656
"8978","Fit","size",4118469.45123696
"8979","Fit","size",3002565.16431969
"8980","Fit","size",3730134.51330008
"8981","Fit","size",3251539.4426213
"8982","Fit","size",3278545.80607423
"8983","Fit","size",3641388.66151069
"8984","Fit","size",1484405.38462764
"8985","Fit","size",3885067.26494584
"8986","Fit","size",3035796.05715034
"8987","Fit","size",1177910.10537028
"8988","Fit","size",919903.407229774
"8989","Fit","size",1316668.91260804
"8990","Fit","size",1576927.41201714
"8991","Fit","size",1153155.48916937
"8992","Fit","size",6350234.90908371
"8993","Fit","size",3823773.57576357
"8994","Fit","size",5950142.18999158
"8995","Fit","size",1620801.66944756
"8996","Fit","size",5356878.87838473
"8997","Fit","size",3823833.4659979
"8998","Fit","size",5586282.01749874
"8999","Fit","size",4269411.14509203
"9000","Fit","size",1054334.8596386
"9001","Fit","size",3649755.40135471
"9002","Fit","size",2376464.24866886
"9003","Fit","size",2534257.90610913
"9004","Fit","size",3954612.46386723
"9005","Fit","size",677249.225795871
"9006","Fit","size",1576615.44600938
"9007","Fit","size",2998621.98532644
"9008","Fit","size",4479385.94007546
"9009","Fit","size",3076525.67681863
"9010","Fit","size",5618036.74837997
"9011","Fit","size",1434444.56245755
"9012","Fit","size",5893162.57972469
"9013","Fit","size",4271754.68705126
"9014","Fit","size",4304956.48715096
"9015","Fit","size",4014924.7308017
"9016","Fit","size",2922087.33632878
"9017","Fit","size",1492806.27918025
"9018","Fit","size",3664619.50597552
"9019","Fit","size",7642972.83392819
"9020","Fit","size",511075.302997961
"9021","Fit","size",7104846.6690769
"9022","Fit","size",3221048.17301246
"9023","Fit","size",704203.765970172
"9024","Fit","size",3623114.61113775
"9025","Fit","size",6110326.48416084
"9026","Fit","size",616131.140240867
"9027","Fit","size",3147751.96646684
"9028","Fit","size",1697433.19430374
"9029","Fit","size",1389999.64053805
"9030","Fit","size",1519783.86391949
"9031","Fit","size",2990770.42781443
"9032","Fit","size",4140538.76217661
"9033","Fit","size",5018412.00809119
"9034","Fit","size",1768335.13552616
"9035","Fit","size",5030893.39267013
"9036","Fit","size",405511.533301328
"9037","Fit","size",4896249.71645419
"9038","Fit","size",3772608.83399051
"9039","Fit","size",4770373.67536566
"9040","Fit","size",2897009.66185773
"9041","Fit","size",5425882.00153089
"9042","Fit","size",1972482.11121973
"9043","Fit","size",4720033.89130078
"9044","Fit","size",2979917.54676157
"9045","Fit","size",2855009.93593137
"9046","Fit","size",5669813.59250456
"9047","Fit","size",5563844.2183807
"9048","Fit","size",3758004.86392088
"9049","Fit","size",648404.54300948
"9050","Fit","size",1114268.25990506
"9051","Fit","size",8037421.22322731
"9052","Fit","size",4072709.33759604
"9053","Fit","size",5299614.45449852
"9054","Fit","size",1405116.24872128
"9055","Fit","size",5595431.22203894
"9056","Fit","size",3906448.90684849
"9057","Fit","size",3349463.33774279
"9058","Fit","size",3133721.20568673
"9059","Fit","size",5139922.18700326
"9060","Fit","size",1486135.50648958
"9061","Fit","size",3541026.64365786
"9062","Fit","size",1891578.78464183
"9063","Fit","size",1029968.36380605
"9064","Fit","size",3285236.50923685
"9065","Fit","size",6907867.20745832
"9066","Fit","size",4712118.17644068
"9067","Fit","size",3841446.30649881
"9068","Fit","size",2308995.82919602
"9069","Fit","size",1416838.47761527
"9070","Fit","size",805850.856106859
"9071","Fit","size",3611005.51760622
"9072","Fit","size",2387415.07199745
"9073","Fit","size",4763649.86540266
"9074","Fit","size",3328818.51694668
"9075","Fit","size",5204440.57123987
"9076","Fit","size",6024392.56771366
"9077","Fit","size",5692359.80745588
"9078","Fit","size",545940.3239743
"9079","Fit","size",3264294.13563753
"9080","Fit","size",4074998.04495329
"9081","Fit","size",1397750.77233412
"9082","Fit","size",1207012.6066726
"9083","Fit","size",705542.88136816
"9084","Fit","size",867975.933747333
"9085","Fit","size",3158997.57286887
"9086","Fit","size",2342428.98946811
"9087","Fit","size",3777948.54674446
"9088","Fit","size",3772174.42176803
"9089","Fit","size",1486081.35320949
"9090","Fit","size",4168094.58897105
"9091","Fit","size",6863870.74998197
"9092","Fit","size",4669262.28443533
"9093","Fit","size",4098575.50942368
"9094","Fit","size",3092102.65310069
"9095","Fit","size",1833544.93742561
"9096","Fit","size",3561274.6714416
"9097","Fit","size",5401587.63661741
"9098","Fit","size",4691616.65882615
"9099","Fit","size",7042581.05326635
"9100","Fit","size",5056646.4391079
"9101","Fit","size",3549203.56970081
"9102","Fit","size",4319921.82757877
"9103","Fit","size",495703.568440498
"9104","Fit","size",3395986.01462566
"9105","Fit","size",898413.261192055
"9106","Fit","size",1147476.60939655
"9107","Fit","size",2638869.2656135
"9108","Fit","size",5652462.20315143
"9109","Fit","size",3546652.50862761
"9110","Fit","size",679330.873207823
"9111","Fit","size",5319700.96586505
"9112","Fit","size",1726486.08885573
"9113","Fit","size",6320813.55865866
"9114","Fit","size",642597.555412582
"9115","Fit","size",1215339.57685553
"9116","Fit","size",2419367.11188332
"9117","Fit","size",8134392.06053549
"9118","Fit","size",6133771.94924629
"9119","Fit","size",1480769.7835278
"9120","Fit","size",3966037.19948475
"9121","Fit","size",1920823.48605597
"9122","Fit","size",2893662.62571458
"9123","Fit","size",2413878.26474248
"9124","Fit","size",5525124.2300094
"9125","Fit","size",1504744.67294323
"9126","Fit","size",1489955.94060132
"9127","Fit","size",2307839.6562897
"9128","Fit","size",4355766.14062385
"9129","Fit","size",3152185.77293098
"9130","Fit","size",3691223.40433938
"9131","Fit","size",9081281.00665832
"9132","Fit","size",2520432.45508088
"9133","Fit","size",1240707.38670037
"9134","Fit","size",5403587.2364606
"9135","Fit","size",6664638.17938091
"9136","Fit","size",1996447.04365398
"9137","Fit","size",1016065.01080407
"9138","Fit","size",2315877.21592467
"9139","Fit","size",5377402.15987804
"9140","Fit","size",2036356.50721859
"9141","Fit","size",5361091.60663297
"9142","Fit","size",4708840.38784246
"9143","Fit","size",2053749.83711839
"9144","Fit","size",2280765.58515761
"9145","Fit","size",3295666.24305446
"9146","Fit","size",7177190.58584304
"9147","Fit","size",2681102.54832439
"9148","Fit","size",3339527.21960301
"9149","Fit","size",1059771.4184167
"9150","Fit","size",4064416.98433782
"9151","Fit","size",4454689.1439471
"9152","Fit","size",3843241.40464543
"9153","Fit","size",4134439.04468558
"9154","Fit","size",1901779.57849514
"9155","Fit","size",6286563.95913145
"9156","Fit","size",2041956.73089054
"9157","Fit","size",6432743.90715727
"9158","Fit","size",3409206.99936998
"9159","Fit","size",1135348.92112025
"9160","Fit","size",3591365.51702503
"9161","Fit","size",987700.795239648
"9162","Fit","size",2807942.47842057
"9163","Fit","size",1563956.68822999
"9164","Fit","size",4875487.83064626
"9165","Fit","size",422937.417185392
"9166","Fit","size",5412633.91935717
"9167","Fit","size",532402.169528002
"9168","Fit","size",3288283.51343483
"9169","Fit","size",1176927.69774099
"9170","Fit","size",4681356.66160144
"9171","Fit","size",1882153.05860332
"9172","Fit","size",5543436.16162825
"9173","Fit","size",914307.006799026
"9174","Fit","size",6448198.16491372
"9175","Fit","size",975932.007701906
"9176","Fit","size",4401289.42206281
"9177","Fit","size",7121108.44244535
"9178","Fit","size",4758368.69905013
"9179","Fit","size",5139340.4412515
"9180","Fit","size",6526775.43772459
"9181","Fit","size",3085163.60498045
"9182","Fit","size",1991076.66971905
"9183","Fit","size",4135985.62125929
"9184","Fit","size",632704.524826305
"9185","Fit","size",7439865.87640968
"9186","Fit","size",1563027.50589589
"9187","Fit","size",820323.310391312
"9188","Fit","size",2167905.08570709
"9189","Fit","size",1126339.49430244
"9190","Fit","size",1828659.71067736
"9191","Fit","size",1002785.53826378
"9192","Fit","size",3927609.99241122
"9193","Fit","size",3667098.59837371
"9194","Fit","size",2997458.32297901
"9195","Fit","size",3425773.58405635
"9196","Fit","size",2938868.12306582
"9197","Fit","size",2777641.3358744
"9198","Fit","size",3970616.36787699
"9199","Fit","size",1671059.95385241
"9200","Fit","size",4953743.90534247
"9201","Fit","size",2620794.90709996
"9202","Fit","size",1613108.58010158
"9203","Fit","size",7056387.28597303
"9204","Fit","size",2563083.10493143
"9205","Fit","size",1447224.47146882
"9206","Fit","size",1531050.3350528
"9207","Fit","size",5324314.71781239
"9208","Fit","size",5399681.4816436
"9209","Fit","size",1218509.6717354
"9210","Fit","size",7561368.89153253
"9211","Fit","size",1348924.91147207
"9212","Fit","size",600596.336880917
"9213","Fit","size",2197493.22345719
"9214","Fit","size",1970986.17051192
"9215","Fit","size",3486920.64081845
"9216","Fit","size",3456053.83752472
"9217","Fit","size",1798327.60103112
"9218","Fit","size",4661456.35983983
"9219","Fit","size",3031732.0397438
"9220","Fit","size",5101333.05912863
"9221","Fit","size",3332903.79895121
"9222","Fit","size",4714462.79667484
"9223","Fit","size",3003101.53699137
"9224","Fit","size",2064635.99551646
"9225","Fit","size",2149352.91419146
"9226","Fit","size",3108819.14572535
"9227","Fit","size",2769429.12614583
"9228","Fit","size",1580111.94833135
"9229","Fit","size",1496811.52395412
"9230","Fit","size",3851501.7647072
"9231","Fit","size",1297933.26028476
"9232","Fit","size",1342834.29917659
"9233","Fit","size",1427823.8502217
"9234","Fit","size",2798743.91213629
"9235","Fit","size",5040304.31246398
"9236","Fit","size",6254359.49211761
"9237","Fit","size",1293085.43654064
"9238","Fit","size",3062524.04808626
"9239","Fit","size",3358452.26768601
"9240","Fit","size",3119867.63756086
"9241","Fit","size",5007133.68852087
"9242","Fit","size",2590907.4314576
"9243","Fit","size",4802456.20326685
"9244","Fit","size",2715123.72253314
"9245","Fit","size",2272015.8543009
"9246","Fit","size",1568721.2745443
"9247","Fit","size",1669400.40788701
"9248","Fit","size",301730.721058625
"9249","Fit","size",1949233.07880088
"9250","Fit","size",3637975.77614859
"9251","Fit","size",1935961.10542077
"9252","Fit","size",2856173.66855301
"9253","Fit","size",1045413.44878501
"9254","Fit","size",3231187.02885892
"9255","Fit","size",5427907.53370567
"9256","Fit","size",4006964.84611413
"9257","Fit","size",902462.499089225
"9258","Fit","size",2826627.186605
"9259","Fit","size",3656545.25762333
"9260","Fit","size",3249406.70776566
"9261","Fit","size",3487492.57116501
"9262","Fit","size",3823939.70415828
"9263","Fit","size",2195263.52152488
"9264","Fit","size",1750478.05561017
"9265","Fit","size",3108521.08114496
"9266","Fit","size",5380195.90731755
"9267","Fit","size",3569005.41120902
"9268","Fit","size",1032239.82903813
"9269","Fit","size",2964452.50446465
"9270","Fit","size",3494334.63139527
"9271","Fit","size",881019.016562237
"9272","Fit","size",5652636.88061854
"9273","Fit","size",4707262.97936696
"9274","Fit","size",858085.758460259
"9275","Fit","size",2672691.05770478
"9276","Fit","size",2423554.25819543
"9277","Fit","size",1648364.27765124
"9278","Fit","size",3299731.48468736
"9279","Fit","size",5613844.95265995
"9280","Fit","size",5706437.76145986
"9281","Fit","size",2502324.60029962
"9282","Fit","size",5422675.96081426
"9283","Fit","size",2677779.42587578
"9284","Fit","size",4490016.87450805
"9285","Fit","size",4442537.36836306
"9286","Fit","size",2517179.02657496
"9287","Fit","size",4196881.89997058
"9288","Fit","size",794928.107773512
"9289","Fit","size",1821368.17493198
"9290","Fit","size",477620.094131711
"9291","Fit","size",4930212.34730786
"9292","Fit","size",4089162.01265152
"9293","Fit","size",2058425.01839737
"9294","Fit","size",3237515.66996636
"9295","Fit","size",1286456.26076518
"9296","Fit","size",7563141.98681171
"9297","Fit","size",6531735.29410164
"9298","Fit","size",3434984.65695713
"9299","Fit","size",1541204.9143958
"9300","Fit","size",3718444.17240125
"9301","Fit","size",5013148.54713511
"9302","Fit","size",4092206.36386441
"9303","Fit","size",5890153.98703677
"9304","Fit","size",5631781.6327318
"9305","Fit","size",2551764.84771493
"9306","Fit","size",4051237.23743249
"9307","Fit","size",2819501.42602104
"9308","Fit","size",1420967.22017155
"9309","Fit","size",1937596.3383694
"9310","Fit","size",4224681.71621739
"9311","Fit","size",4336061.1124468
"9312","Fit","size",3638731.75113462
"9313","Fit","size",415664.303791507
"9314","Fit","size",1873519.70548604
"9315","Fit","size",3142519.31080629
"9316","Fit","size",4194075.13484947
"9317","Fit","size",9022124.3674062
"9318","Fit","size",2525324.75823509
"9319","Fit","size",815034.477973808
"9320","Fit","size",4165669.43082021
"9321","Fit","size",5933676.65463433
"9322","Fit","size",2841876.23624961
"9323","Fit","size",2130429.11290331
"9324","Fit","size",934846.202329643
"9325","Fit","size",3805081.61798645
"9326","Fit","size",3390175.76960431
"9327","Fit","size",3474807.58591559
"9328","Fit","size",4476090.75002341
"9329","Fit","size",4504269.59942902
"9330","Fit","size",2623239.20231857
"9331","Fit","size",4763050.52825859
"9332","Fit","size",4478617.240177
"9333","Fit","size",2401197.71190777
"9334","Fit","size",7849082.37953388
"9335","Fit","size",492469.290981431
"9336","Fit","size",3553101.48416644
"9337","Fit","size",3181175.82467303
"9338","Fit","size",5194318.22333894
"9339","Fit","size",2819418.61565126
"9340","Fit","size",951088.421985023
"9341","Fit","size",595456.506495116
"9342","Fit","size",3748088.86349463
"9343","Fit","size",5470547.79253432
"9344","Fit","size",4583505.41734802
"9345","Fit","size",1041864.44288906
"9346","Fit","size",3313732.81759618
"9347","Fit","size",3485376.17837298
"9348","Fit","size",3851998.6116057
"9349","Fit","size",1245750.41183549
